image_id,bbox_x,bbox_y,bbox_w,bbox_h,segmentation,score,label
328755819_595795574,748.2008666992188,759.0537719726562,82.89337158203125,188.53900146484375,"{'size': [1400, 2048], 'counts': 'biPP1c4UW100000000000000000000000M30000M03000J6000000M30000L13000MI:000A0?0000@`0000000J60000G90000C=0000M30000M3000000F:0000A?0000J60000L40000J6000000G90000J60000L400000000000000000000000SVdc1'}",0.9257351160049438,flipper_fl
328755819_595795574,1143.201171875,747.1915893554688,73.5062255859375,49.65966796875,"{'size': [1400, 2048], 'counts': 'h`o`1i0oZ10000000000000000000000000000003M00003M00000000000`0DL00030M00003M00000000030M000000000003M000030M0003M000003M0000049C0000000003M0000jjdS1'}",0.8308379054069519,flipper_rr
328755819_595795574,745.6951904296875,664.4998168945312,69.26446533203125,52.17108154296875,"{'size': [1400, 2048], 'counts': 'eePP1V1bZ10000000000000000000000003M00000000003M0000000000000000003M000000000000000000000000000000000000M3000000000000J60000I70000D<0000M300000000000000000000000cQVd1'}",0.8165322542190552,head
328755819_595795574,1088.740478515625,792.539794921875,80.9293212890625,89.10394287109375,"{'size': [1400, 2048], 'counts': 'Rki^1\\1\\Z10000000000000000000000003M00003M00003M00003M00004L0000003M00003M00003M00003M00003M0000003M00000000003M000000000`0@0000003M00003M00003M0000`0]O3000l0QO300000Qj\\U1'}",0.3633335828781128,flipper_rl
328755819_595795574,1089.0657958984375,792.5060424804688,79.36474609375,88.529296875,"{'size': [1400, 2048], 'counts': 'Rki^1\\1\\Z10000000000000000000000003M00003M00003M00003M00004L0000003M00003M00003M00003M00003M0000003M00000000003M000000000`0@0000003M00003M00006J0000`0]O3000l0QO300000ni\\U1'}",0.3106921315193176,flipper_rr
328755819_595795993,721.645263671875,465.1095886230469,516.2137451171875,361.3666687011719,"{'size': [1322, 2048], 'counts': 'YfoQ14VY1000G<M000]Oc0000000I:M00003M0000`0@00006J0000:F00000Ml0WO00003M000M7L00003M00003M0000000000003M00000000003M00007I0000003M00003M000M6M00003M000M7L00000M3000003M000L7M00003M000M3000000M6M000M30000000000M7L0000000000003M00003M00000000000000000000000L40000000000000000000000M300000000000000000003M000000000M3000000000000000000000000000000000000000000000000000000000M3000000000000000000000000000000M3000000000000M30000000000000000L4000000000000000000M30000000000000000M3000000M30000M30000000003I40003M0000004I30000000000M30003J30000M3000000000000M30003I40003J30000M3000003M00004F60000L40003J30003J3000003M00003J30003J30004I30003I4000003J30003J3000:C3000f0ZO0000a]_S1'}",0.9578089118003845,turtle
328755819_595795993,719.7332153320312,708.216796875,149.57244873046875,53.24884033203125,"{'size': [1322, 2048], 'counts': 'P]Wm0Z1PX100000000000000000000000000000M30000000000000000M3000000000000MF=000C:30000000000L4000000000000000000M30000000000000000M3000000000000000000000000M300000000000000000000000000000000000000000000000000M3000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000lRW_1'}",0.9173927307128906,flipper_fl
328755819_595795993,856.8095092773438,462.85479736328125,75.1123046875,171.7965087890625,"{'size': [1322, 2048], 'counts': 'h\\\\R1c3gU100000000000000000000003M000000:F0000c0]O00006J00003M00007I000000?A000Z1fN00009G0000=C0000`0@0000006J00003M0000:F0000=C00006J0000003^O?0007I00006F40003M00003J300000000000000000000000Rbd\\1'}",0.8949456214904785,flipper_fr
328755819_595795993,788.885009765625,629.5411376953125,64.32769775390625,49.9765625,"{'size': [1322, 2048], 'counts': 'nmio0Y1QX10000000000000000000000000000003M00000000003M0000000000000000004L0000000000<D0000D<000000000000000000L40000M30000M30000C=000000D<000000000000000000000Zng_1'}",0.8050726056098938,head
328755819_595795993,1164.8406982421875,699.781982421875,78.7669677734375,48.37298583984375,"{'size': [1322, 2048], 'counts': 'mgY_1P1ZX100000000000000000000000000000000000=FM0003M000030M00004L000004L000003M0003M00003M000030M0000000000030M0000=C0007I00003M0000000000003M0000gj_P1'}",0.7128152251243591,flipper_rr
328755819_595795993,1115.0560302734375,741.5992431640625,78.4102783203125,89.44903564453125,"{'size': [1322, 2048], 'counts': 'XeV]1c1gW10000000000000000000000000000003M0000003M00004L00003M00003M00003M0000003M00000000003M00004L00003M00000000000`0@00003M00003M00004L0000009D3000=_O4000Th]R1'}",0.671802282333374,flipper_rl
328755824_595796153,672.8780517578125,546.8959350585938,490.368896484375,205.061767578125,"{'size': [1486, 2048], 'counts': '][XQ13[^1000M6M00000J?G000M7L000M30000L7M00003M00000J9M000M6M000000000M6M00000000000000000M6M00006J000M30000M6M00000000000M7L00000000003M00000000000000000M3000003M000L40000M3000000000000000000M6M00000000003M00000000000M6M000000000000000M3000000M6M000000000000000M3000000000000000000000000000000000000M3000000000000M30000000000M3000000000000000000M3000003M000000000L4000000000000000000000000000000000000000M300000000000000000000000000000000000000000000000000000000000000000000000000M3000000000000000000M3000M300000M3000000000M03000000000000000000M30000000000M3000003I40000000000M30003M00004L0000003M00000M30003J30003J30003J3000003M00000M30003D90000C=0000J6000000M30000M30000M30000M30000M3000000L40003M00006J0000:C30006J0000003M00003M00003J3000000000UYiZ1'}",0.951124370098114,turtle
328755824_595796153,1053.2664794921875,654.96826171875,83.0596923828125,93.2388916015625,"{'size': [1486, 2048], 'counts': 'gRm_1[1S]10000000000000000000000000000003M0000007I00000000003M00003M00006J0000003M00003M00006J00003M00007I000000<D000000000<D00003M00004@<000003F70006G30003J30000M300000000000000000000000nXlX1'}",0.8673761487007141,flipper_fr
328755824_595796153,687.4628295898438,678.6966552734375,106.34332275390625,73.79461669921875,"{'size': [1486, 2048], 'counts': 'egRo0k1c\\100000000000000000000000000000M30000D<000000000000000000000000000000000000000000000000000D<0000M3000000000000000000L40000000000M30000M3000000M30000M30000000000M3000000000000000000M3000?^O30003J30000M3000003M0000000000_Rkh1'}",0.7583089470863342,flipper_rr
328755824_595796153,1076.4261474609375,582.95947265625,88.5072021484375,50.93341064453125,"{'size': [1486, 2048], 'counts': 'igRa1n1`\\10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000C=000000M30000000000000000M3000000000000000000M3000?^O3000^iPX1'}",0.7064452767372131,head
328755824_595796153,906.64501953125,545.1708374023438,101.44903564453125,33.2340087890625,"{'size': [1486, 2048], 'counts': 'ZnnX1b0l]10000000000000000000000000000000000000000003M0000000000003M00000000003M0000000000000000004L0000000000000000000000000000000000000000000000000000000000000000000000000000000000000?A0000003M00003M000000000000000000000000000000000000gTf^1'}",0.673751175403595,flipper_fl
328755824_595796153,669.537109375,665.1588745117188,69.37530517578125,27.251953125,"{'size': [1486, 2048], 'counts': 'Vk_n0`0n]100000000000000000000000000000A?000000000000000000000000000000000000000000000000000M3000000000000000000M30000000000M30000M300000000000000000000000000000c]lj1'}",0.6531327366828918,flipper_rl
328755824_595796182,533.50537109375,283.4033203125,927.3994140625,784.4078369140625,"{'size': [1419, 2048], 'counts': 'UnQg0V:UR10000000000000000000006SIjoN]NRNo0TR1d0joN]NRNo0TR1d0joN]NRNo0TR1d0joN]NRNo0TS1jNTROjNeo0V1[POjNeo0V1[POjNSn]5j0fWcJ000Jf0@00003M000J9M000Fa0I00000M<G000M:I000M9J000M<G000L8L00000M9J000M6M000M9J000M:I00003M0000003M000M=F00009G000I:M000M300000007I00003M000M6M00003M000M6M00000M6M000L8L00003M00003M00006J0000003M000M7L00003M00003M000M9J0000004L000M3000003M000M6M0000000000003M00003M00000000003M0000000000004L00003M000M6M00003M00003M0000003M00000000004L000000000L7M0000000000003M00003M000M6M0000000000003M00000000000000004L0000000000003M00003M00000000003M00003M0000000000003M00004L00000000003M0000000000000000030M00003M0000000000003M0000000000000000000000000000003M0000000000000004L00000000000004L00000000000000003M00003M000000000000000000000000000003M00000000000000000030M0000000003M0000000000003M0000000000000000000000003M00000000000M3000000000000000004L00000000003M00000000003M0000000000000000000000003M00000M3000000000000M30003M00003M00000L4000004L00000000003M00000M3000000000003M00000000003J30003J3000000000003J30000000000000004I30003M0000003M00000L40000M30003M00000M3000000000003M00000M30003M00004L0000000000003M00003M00003M00003M0000003J30004B:0000J60006D60003F7000003J30003G60004I30003M00003I4000003J30003J30003G60004E70003J3000003J30000M30003F70000M30003M0000007F30009D30003J30003M00004I3000006J00000000003M0000000000000000000000000000000000003M0000000000000000003M00004L000003M0000000000000000003M00000000000000003M00000000000000000000000000000000000003M00000000003dMagNf0_X1ZOagNf0_X1ZOagNf0hZ1WO3000Pghm0'}",0.9797948598861694,turtle
328755824_595796182,1183.0201416015625,281.0231628417969,100.5511474609375,276.0050964355469,"{'size': [1419, 2048], 'counts': 'noXc1W7TU10000000000000000000000000000006J0000000000003M00003M00007I00003M0000003M00000000003M000<KI00030M000004L000030M0006J00006MM0004I3000006G30006G30003I40007F30009D3000007C60006G30003I4000:C3000e1kM`000000j0jN<000`0YO700000000000000000000000XR\\P1'}",0.9345393180847168,flipper_fl
328755824_595796182,535.0038452148438,564.6099853515625,193.716064453125,124.60357666015625,"{'size': [1419, 2048], 'counts': 'ljQg0S1X[1000000000000000000000M6M00000J9M000F:0000G=L000000000M3000000L7M000M30000M6M000000000M3000000000000M30000M03000I70000J6000000C=00000M300000000000000000000000000000000000000000000000000000000000000000000L40000000000M3000000M30000000000000000M300000000000000000000000000000000000000000000000000000000000000M300000000000c0]O00003M00007I0000<A30004H4000003M00006G30006J00004L00003M0000003M0000000000000000000000V_ih1'}",0.9227331876754761,flipper_rr
328755824_595796182,1173.301025390625,736.9397583007812,112.0531005859375,334.17205810546875,"{'size': [1419, 2048], 'counts': 'jlhb1=P1b19g0gS1gMPlNb19g0gS1gMPlNb19g0gS1gMPlNb19g0gS1gMPlNb19g0gS1gMPlNb19g0gS1gMPlNb19g0gS1gMPlNb19g0gS1gMPlNb19g0gS1gMPlNb19g0gS1gMPlNb19g0gS1gMPlNb19g0^S1R1\\lNQOdS1o0\\lNQOdS1o0\\lNQOdS1o0\\lNQOQS1^50000mNV1M000J60000]O`03000000000000000000M30000000000I70000M3000000M30000M30000I70000M30000J6000000M30000M30000L40000J60000M300000<^O60004B:0003J30003J30006@:000003A<0007E40003J30009WO`0000`0QN_100000:SOc00006D600000000000000000000000\\g[P1'}",0.9169390797615051,flipper_fr
328755824_595796182,1350.9276123046875,608.7096557617188,112.0452880859375,98.486572265625,"{'size': [1419, 2048], 'counts': 'dg`j1e2fY10000000000000000000000000000004L0000<D00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000`0@00000000003M0000000000003M00003M00007YO`00000000006G3000006A90007B7000XkUi0'}",0.7895122766494751,head
328755824_595796182,545.0208129882812,485.77618408203125,142.2744140625,36.38507080078125,"{'size': [1419, 2048], 'counts': 'XZbg0`0k[1000000000000000000000000000000000000000000003M000000000000000000000000000000000000000000000000000000000000000000003M0000000000000000004L00003M000000000000000000000000000000000000000000000000000000000000003M00000000000000000000000000000000000000000000000000000000M30000I70000J600000000000000000000000000000jX^j1'}",0.4017164707183838,flipper_rl
328755826_595796300,380.5849609375,224.1814422607422,1104.9129638671875,1087.9209747314453,"{'size': [1458, 2048], 'counts': 'Tf]c0W1[\\1000_NXORfNW1eY1iN[fNW1eY1iN[fNW1YY1BQfNn0hY1ROXfNn0hY1ROXfNn0bY1j1J000D?M00000G<M000J9M000J<J000]Of0M000G?J00000M30000M9J000G<M000J60000J9M00000M30000J9M000G90000M6M000J9M00000J9M000M6M000L40000M6M000J9M00000M6M00003M000M30000J9M000M3000000M7L000M6M000M30000M6M000M3000000M6M000M30000J9M000M6M000M300000003M000M30000M3000003M000M3000000M30000M6M000M3000003M000M3000000L40000000000M6M000M3000000000000M30000000000M6M000000000M6M00000M6M000000000M6M000M3000003M00000000000M6M000000000M6M000M3000000M6M000000000000000M6M0000000000003M000M6M000M3000003M000M3000000000000M3000000000003M000M3000000M6M000000000M3000003M00000000000000000000000M6M00000000000000000M30000000000M3000000000000000000M3000000000000000004L00000000000000000000000000000000000M300000000000000000000000003M000M3000000000000000000000000000000000000000000000M300003M0000000000000000000000000000000000000000000000000000000000000000000000000000000000M3000000000000000000000000000000L400000000000000000000000000000000000L40000000000000000000000000M3000000000000000M30000000000000000000000000000000000003M000000000000000000000000000000000000000000000M3000000000000000000000000000004I30000000000M3000000000000000003J30000000000000000M3000000000000M30000000000M3000000000000000000M30000000003M0000000000003M00000M30003M00000M30003J3000000000000000003M00000M3000000000003J30000000000M30003J3000000000003J30000000000M30000M30003J3000000M30000000003J30000J6000000000000M30003M00000I70000M3000000000000M30003J30000M30000M30003J3000000M30000J60003J30003G60003G6000000M30000M30003G60003G60000M3000003G60003C:0000J60003J30000M3000000J60000M30000M30000M30000J6000000M30000M30000M30000M3000M03000000M30000M30000[MnkNdKXT1\\4hkNdKXT1\\4hkNdKUT1S4UmNfJTS1Z5llNfJTS1Z5llNfJTS1U4g300000MAb00000G9000M030000000000M3000000000000M30000M3000M300000M300000000000M30000M0300000000000000000M030000000000M30000L4000000000000000000M30003M00003M0000b0[O300000<A3000=@3000h0XO0000?^O30006J0000003M0000nfon0'}",0.9693028926849365,turtle
328755826_595796300,877.73486328125,224.49942016601562,277.666259765625,370.2475891113281,"{'size': [1458, 2048], 'counts': 'TnPW1c1o[10000000000000000000000000000003M00006J0000003M00003M00000000006J00004L0000003M00000000003M00003M00003M0000003M00003M00003M00003M00003M0000006J000?GJ00006J00033J0000<D0000009G00003M00030M0000:F00033J0000006J00030M00036G0000<D00033J0000009G00039D00036G00037F00009G0000036G00009G00030M00036G0003?^O0000033J00030M00030M00034I00003M000003M000030M0004L000030M0000000000030M0003M00003M000030M000000000003M000030M0003M00009JM0006J0000003M00003M00006MM0009G00006J0000006J0000:IM000?A000030M00039D000009G00009G00006J00003M00009XO?000006G30006G30006G30007@9000<eNo000000<XO<0003J300000000000000000000000chnV1'}",0.9631380438804626,flipper_fl
328755826_595796300,1242.3658447265625,826.4675903320312,242.134765625,461.67498779296875,"{'size': [1458, 2048], 'counts': 'egag1W3[Z10000000000000000000000003M00006J0000003M00003M00003M00006J00003M0000003M00006J00006J00003M00003M00000<HL00030M00006J00000000030M0000006J00006J00033J00003M00033J0000036G00006J0003M000006J00036G0000037F00003M00033J00036G00030M0000003M00030M00033J00036G00006J0000036G0006?[O0003=@00009G0007d0UO000006b0XO00033J00034I00060J00063G0000060J00030M0009JM0009JM00033J0000066D0006J00006J00003M00003M000000:WO?0006G30003J30003J30009A6000006D60003G60003J30006@:0006ROh0000003A<0003J300000000000000000000000_dfh0'}",0.9364058971405029,flipper_fr
328755826_595796300,368.0426940917969,1069.7752685546875,269.9382019042969,253.2230224609375,"{'size': [1458, 2048], 'counts': 'YlX`0\\2V[100000000000000000000000M30000J9M000D<000000Jc0C000MC`0000G63000ROk03000J6000000I43000M30000M30000M30000M3000000M30000M03000M30000M030000M300000M30000M30000M03000M30000MM600000M03000M30000M03000M300000M300000M030000M3000M30000M300000M300000M30000M03000M03000C:3000000000000M30000000000J60000M30000M3000000M30000I70000J60000M30000M3000000M30000J60000M30000M30000J6000000M30000M3000=@30003J30003J3000000M30003J30000000000M30003J3000000000000M30003J30000000003J3000000000000M30003F70000000000M3000000M30000M30003J30000M30003M0000003J30000M30003J300000000000000000000000ifYn1'}",0.890832781791687,flipper_rr
328755826_595796300,1326.0670166015625,592.3241577148438,152.804443359375,121.69879150390625,"{'size': [1458, 2048], 'counts': 'TUoj1m1e[1000000000000000000000000e0[O0000?A00006J0000003M00000000003M0000<D00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000D<0000M30000000000M300000000000<A30003M00000M30000000003J3000003M00000M30003J30003J30003G6000003J30003G600000000000000000000000jPgh0'}",0.8234254717826843,head
328755826_595796312,445.4208984375,401.4367370605469,1219.1744384765625,922.0625305175781,"{'size': [1488, 2048], 'counts': 'VoRd0h1h\\10000000000000000000000003M000J<J000Gc0F000J<J00000M9J000I=J000M:I000M6M000M<G00000M<G000M6M000J9M000M7L000L:J00000D?M000D<0000I=J000M6M000M6M00000M6M000M6M000M7L000M6M00003M00000M6M000M6M000M6M000L7M000M9J00000M:I00006J000M6M000M9J000M6M00000M6M000M6M000M6M000M7L000L7M00000M6M00003M000M6M000M6M000M6M0000003M000M30000M6M000M6M00004L00000M3000003M000M6M000000000L7M00000M9J000M3000003M000M6M000M6M00000M3000003M000M30000M7L00000000000M6M000M6M000000000L7M00000000000M6M000000000M30000M6M00003M00000M6M000000000000000M6M00000000000M6M00004L000M3000003M000M300000000000003M000M30000000000L7M00000M30000M6M000000000M6M00000000000M30000000000M3000000000003M00000M3000000000000000000000000000000M6M00000000003M000000000M300000003M000000000000000M7L0000000000003M00003M000000000L400000000000003M000000000000000000000M300000000000003M000M30000D<0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003M0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000M3000000000000000000000000000000M300000000000000000000000000000000000000000000000000000000M3000000000000000000000000000000000000000000M3000000000000000000M30000000000000000000000L4000000000000000000000000M3000000000000M30000M30000000000M300000000000000000<A30003J30003M00000M3000000000004I30000000000000000M3000003M00000L40000000003J3000000000000M30003J30000000000M30000M3000003J30000000000M30003M00000M3000003J30000000003I40000000003J3000000000000000003J30000M3000000000004I30003M00000M30003M00000M3000000000003M00003M00003J3000000000003M00003M000030M0003M00000M3000004L00003J30000M30006J00000I7000003J30000J60003D90003G60006C7000003J30004F60003G60006D60003J3000000L40006G30006G30003J3000000000007SOUlNdFnS1\\9RlNdFnS1\\9RlNdFTT1j8o00003G60003D90003F7000003G60006G30000J60004I30006D6000003F70003J30003J30006G30003J3000003M00004I30003M00003J3000000000003M00000000000000000M3000000000000000000000003M00000000000M30000000000000000000000000000000000000MO40000000000M3000000000000000000M3000M300000M30000000003J3000009G00009[LjfN[1YY1eNgfN[1YY1eNgfN[1j[1]O00009G00003M0000007C6000QkRi0'}",0.9616276621818542,turtle
328755826_595796312,1238.4510498046875,892.0433959960938,169.2529296875,434.90997314453125,"{'size': [1488, 2048], 'counts': 'ZQUh1Q8_V1000000000000000000000M6M00000M6M000Id0C000Gb0G000M9J00003M00000M9J000M7L000M30000M30000I7000000J60000J60000G90000I70000M3000000J60000G90000J60000]Oc00000000000000000000000000000000000000000000000000003M00000000000000000000000000000`0YO70003A<0003^O?0003F7000003D90003A<0003C:0003J30003G6000003nNo00004aN[10003]O`00003D90006]O=000006A90006A90003M000000000000000000000000_lfl0'}",0.9213078022003174,flipper_fr
328755826_595796312,1477.2703857421875,607.9491577148438,193.826904296875,158.81695556640625,"{'size': [1488, 2048], 'counts': 'fhUS2V4ZZ10000000000000000000000003M00003M00003M00003M0000000000003M0000000000<D00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000D<0000000000000000M3000000000000M30000M30000000000J60000L4000000000000M30000M30000M30000M3000000M30000M30000M30000M30000I700000c0ZO30003J30003\\NjcNh0V\\1XOjcNh0V\\1XOjcNh0b\\1iNacNT1b\\1lN^cNT1b\\1lN^cNT1o\\1M3000000M30003J300000000000000000000000UY``0'}",0.7951226830482483,head
328755826_595796312,1337.7664794921875,498.2420959472656,158.274658203125,132.34414672851562,"{'size': [1488, 2048], 'counts': 'ghhl1f2j[10000000000000000000000000000004L00003M00006J0000003M00003M00003M00006J0000000000003M00004L00003M00003M00003M0000000000000000000000000000000000000b0^O0000000000000000M30000A?000000?A00003M00000000003M0000000000003M00004L00003M00000000003J3000003M00003J30000M30006J00003I4000003M00003M00007F30006J00003M0000003J3000000000000000000000omeh0'}",0.5865857601165771,flipper_fl
328755826_595796312,1295.766845703125,496.58056640625,116.970703125,108.33367919921875,"{'size': [1488, 2048], 'counts': 'VbQk1i0g]10000000000000000000000000000003M00006J00003M00003M00007I00000Ab0M00006J00003M00003M00003M0000003M00003M00004L00000000009G0000003M00000000003M0000c0]O000000000000000000000000000000000000000000000000000000000000000000000000000e0[O00003M000000000000000000000000a]Tl0'}",0.3889096975326538,flipper_fl
328755827_595796038,597.8787231445312,212.88818359375,1175.2494506835938,949.59228515625,"{'size': [1508, 2048], 'counts': '[fko06n^1000M:I00003M000M30000M3000000I70000M30000M30000J60000J6000000I70000G90000J60000F:0000G<M00000jNXMZeN^3fZ1bLZeN^3fZ1bLZeN^3fZ1`0000000000000000003M0000000000030M0000000003M0000000000003M000003M0000000004L0000000000003M00003M000000000004L00003M0000003M00030M00000000006J000M`0C000000i0WO0000=C00009G000Mf0^gN^I\\W1b6dhN^I\\W1b6dhN^IYW1n7ZO00000L:J00003M000M30000M6M000M3000000000000M6M000000000M3000003M00000M7L000000000L4000003M000M300000003M000000000M6M00003M000M6M00000J9M000M7L000000000I:M000M6M0000003M000M6M000M30000M6M00000000000M6M00004L00003M00003M00003M0000003M00000000003M00003M0000000000004L00003M000000000L7M0000000000003M0004L000003M00003M0000000000000000003M0000000003M00000000000000000000000004L0000000000000000003M000M3000000000003M00003M0000000000003M00000000003M0000000000000000003M00000000000000000000000000000L4000004L0000000000000000000000000000003M0000000000000000000000003M0000000000000004L00000000000000000003M0000000000000000000000000000030M0000000000000000000000000000000000000000000000000000000000000000000000000000000000M3000000000000000000000000000000000003J30000000000000000M3000000000000000003J30000000000000000000000000000000000000000000000000000000000000000000000000000000000000000L40000000000000003M0000000000000000000M30003M0000000000000M30003M00000M30004L0000000000000000000M30000000003M0000000000000000000M3000000000000000000000003J30000000000000000L40003M0000000000000000003M00000000000M3000000000003M00000M30000000003J3000000000004I30000000003M00000M3000000000000000003J30000000000L4000000M30003M00003M00000M30003M0000000000003M00000M30000M30004I3000003M00003J30000000000L40003J3000000000003J30003M00000M30003J3000000000004I30000M30003I40003M0000000M30003M00003J30000000003J3000003M00004I30000000003M00000M3000003J30003M00000L40003M00003J3000003M00007F30003J30003J30003M0000006G30007F30003I40003J30006G3000003J30004I30003J30006G30003I400000c0ZO30003M00003J30007F30003J3000003J30006gNS1000kh\\c0'}",0.9496123790740967,turtle
328755827_595796038,1456.7987060546875,807.2906494140625,286.6641845703125,189.53009033203125,"{'size': [1508, 2048], 'counts': 'dclR2j0Z^10000000000000000000000000000003M000M300000003M000M3000003M000M6M000M6M00000000000M6M000M3000004L000L7M00000000000M6M000000000M30000M6M0000003M000000000M6M000000000M6M00000M30000Ca0L00000000003M0000000000000000003M00000000003M0000000000003M00000000003M00003M0000000000004L00003M00000000003M00003M0000000000003M00000000003M0000000000003M00000000004L00000000003M0000000000000000003M00000000003M000000=C000000000000000=C00003M0000000000003M00000000003M00003M0000006J00007I00006J00003M00003M0000003M00004L00000000003M00003M0000003M00003M00003@=0003J30004I3000003M00003J30006F4000\\1[N9000^hn='}",0.9207859635353088,flipper_rl
328755827_595796038,630.1726684570312,665.2877807617188,197.38006591796875,502.68280029296875,"{'size': [1508, 2048], 'counts': 'RaVm0`4dZ1000000000000000000000000M3000I16000M03000D8400000]Og0L000Fl0^O000]OS1@000G?J000M3000000M:I000Ff0D000M:I000M9J000J9M00000M<G000L8L000J9M00006J000M6M00000M9J000M6M000M7L000L:J000M6M00000M6M000M6M000M6M000M30000M7L00000M30000F:0000D?M000F:0000J6000000C=0000ZOc030000000000I70000]KkQOQH[n0o7eQOQH[n0o7eQOQH[n0o7eQOQH[n0e7YROnGjm0R8VROnGjm0R8VROnGjm0l7eROeGam0[8_ROeGam0[8_ROeGam0R8USOZGRm0f8nROZGRm0f8nROZGRm0l7`50000ZOf0000000D<0000dN\\10000TOl00000I70000M3000000G90000F:000`0WO90003J3000=C000000f0ZO0000<D00003M000000000000000000000000[gcg1'}",0.890172004699707,flipper_fl
328755827_595796038,594.6246337890625,512.2052001953125,144.6282958984375,121.57818603515625,"{'size': [1508, 2048], 'counts': ']W^k0R2R]1000000000000000000000M300000003M000@c0M00003M00000000003M0000000000004L00003M00000000003M0000000000000000003M0000000000`0@0000000000000000000000000000000000000000000000000000000000000000000000C=0000M30000000000M30000J6000000L40000M30000M30000J60000J6000000I70000G90000J60000F:0000J600000000000000000000000R_hk1'}",0.8890969157218933,head
328755827_595796038,1602.59912109375,645.1808471679688,194.2032470703125,49.814697265625,"{'size': [1508, 2048], 'counts': 'TVoY2Y1k]1000000000000000000000000000000000000000000000000000000000000000000000000000000003M0000000000000000000000000000003M0000000000003M0000000000=C000000000000000000000000C=0000000000M3000000000000000000000000000000000000003M0000000000000000M300000000000000000000000000000000000000000000000000000000000000000000M3000000000000000000M30000L4000000000000M30000000000M3000000000c0ZO300000e^b;'}",0.3370492458343506,flipper_rl
328755827_595796143,448.6644592285156,554.78466796875,1309.1154479980469,744.4566650390625,"{'size': [1620, 2048], 'counts': 'b[Zj03ab100003M00000000003M000M300000003M000L8L000M6M000M30000M3000000M30000M30000L40000J60000M3000000J60000L40000J9M000G90000F:000000C=0000J60000mNdLhbNb3X]1^LhbNb3X]1^LhbNb3X]1bLZbNh3f]1XLZbNh3f]1XLZbNh3f]1[LQbNk3o]1ULQbNk3o]1ULQbNk3o]1ULQbNk3V^16000000000003M0000000003M00000003M00000000003M0000000003M00000004L0003M00003M00000000003M00000003M00000000003M0004OM0000:PbN[L]\\1e3ccN[L]\\1e3ccN[L]\\1e3ccN[L`\\1Q5J00006J00034I00009G000M`0C0000006SeNVIdY1j6\\fNVIdY1j6\\fNVIdY1P8M00003M000I:M000M7L00000M6M000M6M000M30000M3000000000000L7M000M30000M6M00003M00004L00000M3000003M000000000M6M00003M00000M30000M6M00003M000L8L0000000000003M000M3000006J000J9M000M3000000M6M00004L000@c0M00003M0000000000003M00003M00003M00000000004L0000003M00000000003M00003M0000000000003M00000000003M00000000003M0000000000004L00000000003M0000000000000000003M00000000003M0000000000000000003M00000000000000003M0000000000000000004L00000000003M0000000000000000003M0000000000000000000000003M0000000000000000000000003M00000000000000000000003M000000000000000000000000000000000000004L000000000000000000000000000000000000000000000000000000000000000000000000000000000000003M00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000M3000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000L4000<D00000000004L0000000000000000000000000M3000000000000000000000003M00000M3000000000000000000M3000000000000000000000000000000M30003M00000000000M30003M0000000L40003M00000000000M30003M0000000000000000000M3000000000000000000000000M30000000004I3000000000000000000000000M30003M0000000000000000003I40000000003M00000M3000000000000M30003M00000M3000000000000000003J30000000003J3000000000004L00000M3000000000000000000000003M00000000000L40003M0000000000003M00003J30000M30003M00000M3000004L00003J30000M30003I40000M3000003M00000M30000M30003J30003J3000000L40004L00000000003M00000M3000003J30003M00003J30000000003M0000004L00003M00003J30000000003J3000000L40003M00003J30000000004I3000003M00000M30006G30003J30003I4000004I30006G30003J30003J30007I0000003J30006F40003J30003J30007I0000006G30003J30007B70006G3000`0@0000003J30003J30003J30003gN[`NVOl_1j0T`NVOl_1j0T`NVOS`16\\100000RX`g0'}",0.9507342576980591,turtle
328755827_595796143,464.1455078125,835.8709106445312,219.49847412109375,463.70391845703125,"{'size': [1620, 2048], 'counts': 'R\\Ug0T6`\\1000000000000000000000J9M00000F`0J000]Oj0I000G?J000F`0J000J=I00000C`0M000G?J000L;I000J9M000J9M00000I=J000M6M000M7L000M6M000M6M00000M6M000L7M000M30000J9M000M7L00000000000M30000I700000L4000M0300000M03000M03000C:30000M30000I7000000J60000J60000L40000A?0000POP1000000[Me20000I70000M30000M30000@`0000000mNS10000J60000C=0000M30000G9000000F:0000G90000I70000J60000J6000000I70000M30000M30000G90000I7000000J60000M30000F:0000D<0000C=000000J60000I70000J60000M300000000000000000000000^mfR2'}",0.9443066120147705,flipper_fl
