encounter1,encounter2,identity1,identity2,image_id1,image_id2,matching_part,matcher,similarity,similarity_orig
333572353,335332228,333572353,335332228,333572353_605624660_cd32b6d4c48fafc8,335332228_609158341_0d13091de33cde66,heads,disk,0.5263157894736842,50.0
326931790,335935567,326931790,335935567,326931790_592203001_45bee2afb2fe1f08,335935567_610375028_bb04e95eb50cde0e,heads,disk,0.5263157894736842,50.0
321595649,326931783,321595649,326931783,321595649_581630750_6e40ee1d8dc8901f,326931783_592202939_64ab4ef45929efdb,heads,superpoint,0.5232558139534884,45.0
327367311,327367313,327367311,327367313,327367311_593069969_deaae823a9b63466,327367313_593070184_4c1400683aee0d39,heads,superpoint,0.5232558139534884,45.0
327367316,327367332,327367316,327367332,327367316_593070251_c681e6f10bb0d5ca,327367332_593070694_203a70f6aeefc896,heads,superpoint,0.5232558139534884,45.0
325746527,337524319,325746527,337524319,325746527_589836544_97ff3fbfc4f37f26,337524319_613596151_ee4374f823a14450,heads,superpoint,0.5232558139534884,45.0
321595649,326931785,321595649,326931785,321595649_581630750_6e40ee1d8dc8901f,326931785_592202951_3fe208a637f2ed54,heads,superpoint,0.5232558139534884,45.0
326931769,328448933,326931769,328448933,326931769_592202853_9ad0d6a89a7e044b,328448933_595171163_b3c644cf1f83705d,heads,aliked,0.5212765957446809,49.0
328448953,328448965,328448953,328448965,328448953_595171300_099475ba2e6d3b30,328448965_595171372_13a3a05e78432511,heads,aliked,0.5212765957446809,49.0
326931778,337524308,326931778,337524308,326931778_592202908_d155d14618cbcd2b,337524308_613596031_f3b8385c0496f86d,heads,aliked,0.5212765957446809,49.0
326931769,335935552,326931769,335935552,326931769_592202853_9ad0d6a89a7e044b,335935552_610374895_130c46770821e2b5,heads,aliked,0.5212765957446809,49.0
328448945,335935570,328448945,335935570,328448945_595171237_646f155b90167eab,335935570_610375062_49b5cb38cecdcd94,heads,disk,0.5157894736842106,49.0
330433224,335935577,330433224,335935577,330433224_599184621_386ff01fe1030111,335935577_610375344_db04dab6bb8727a3,heads,disk,0.5157894736842106,49.0
335935567,337429966,335935567,337429966,335935567_610375028_bb04e95eb50cde0e,337429966_613395855_da9f31751af807f9,heads,disk,0.5157894736842106,49.0
333572365,337429982,333572365,337429982,333572365_605624809_a1ee395e1bfabdd6,337429982_613396541_f3657cad2617493d,heads,disk,0.5157894736842106,49.0
328448937,330433248,328448937,330433248,328448937_595171186_b2571b2652a0ec3c,330433248_599185012_33a07a4a6639125b,heads,disk,0.5157894736842106,49.0
335332232,335935554,335332232,335935554,335332232_609158483_d9ec8e64c1d6f281,335935554_610374921_b266714482687a9d,heads,disk,0.5157894736842106,49.0
328755842,330461633,328755842,330461633,328755842_595797353_079d43373dfd8d29,330461633_599243545_c480cd85b5bb355f,heads,disk,0.5157894736842106,49.0
328448947,335332229,328448947,335332229,328448947_595171249_e3a348a1c4c6207a,335332229_609158358_c11e1ff713f575fb,heads,disk,0.5157894736842106,49.0
330477144,337524319,330477144,337524319,330477144_599272913_c8347bb292043600,337524319_613596140_2c7b1b264ca14633,heads,superpoint,0.5116279069767442,44.0
328448961,337524309,328448961,337524309,328448961_595171355_6c291a2b2b9fde26,337524309_613596046_fe6357afe30939d1,heads,superpoint,0.5116279069767442,44.0
327367322,327367328,327367322,327367328,327367322_593070395_274995ef139b8f28,327367328_593070527_5fc55526e1d25e49,heads,superpoint,0.5116279069767442,44.0
324994646,337524309,324994646,337524309,324994646_588343511_a94346d9f18d3cf1,337524309_613596053_a1f2d869d89c454f,heads,disk,0.5052631578947369,48.0
330477159,333572360,330477159,333572360,330477159_599274708_060af66c384eb3e5,333572360_605624784_e53897f01bad05a0,heads,disk,0.5052631578947369,48.0
335332232,335935554,335332232,335935554,335332232_609158478_f76ff5cc19f18221,335935554_610374921_b266714482687a9d,heads,disk,0.5052631578947369,48.0
334475549,334475550,334475549,334475550,334475549_607416617_6e9aac3a1b624436,334475550_607416625_1c2d061c95599b41,heads,disk,0.5052631578947369,48.0
321601372,335935577,321601372,335935577,321601372_581642059_d5d5d2b8d2036891,335935577_610375344_db04dab6bb8727a3,heads,disk,0.5052631578947369,48.0
335332229,337524316,335332229,337524316,335332229_609158352_cd81615f29017b14,337524316_613596117_b7827389f071ad63,heads,disk,0.5052631578947369,48.0
326931790,330477159,326931790,330477159,326931790_592203001_45bee2afb2fe1f08,330477159_599274589_aa751c9dfc9bcde2,heads,disk,0.5052631578947369,48.0
328448947,335332229,328448947,335332229,328448947_595171249_e3a348a1c4c6207a,335332229_609158352_cd81615f29017b14,heads,disk,0.5052631578947369,48.0
321595642,335332233,321595642,335332233,321595642_581630599_561a4ccd09ff163d,335332233_609158426_b79585ec66073d08,heads,disk,0.5052631578947369,48.0
324994646,335935569,324994646,335935569,324994646_588343511_a94346d9f18d3cf1,335935569_610375052_1034eecf593d16ca,heads,disk,0.5052631578947369,48.0
328755826,337524309,328755826,337524309,328755826_595796300_bac81863be5fad63,337524309_613596053_a1f2d869d89c454f,heads,disk,0.5052631578947369,48.0
325746537,330433230,325746537,330433230,325746537_589836980_f63427c16d945ab8,330433230_599184809_ee157e16e7ca6065,heads,disk,0.5052631578947369,48.0
335935563,335935580,335935563,335935580,335935563_610375000_274b73fcba1720c1,335935580_610375376_d3127186a165ac0f,heads,disk,0.5052631578947369,48.0
330433230,330433248,330433230,330433248,330433230_599184809_ee157e16e7ca6065,330433248_599185012_33a07a4a6639125b,heads,disk,0.5052631578947369,48.0
330477174,337429977,330477174,337429977,330477174_599275479_59bc5806a74d09d0,337429977_613396121_f2ae88dc02e0ec49,heads,disk,0.5052631578947369,48.0
321595643,326931796,321595643,326931796,321595643_581630639_4a2706ec579e487d,326931796_592203035_6eab297a6e9c6787,heads,disk,0.5052631578947369,48.0
328755819,330433248,328755819,330433248,328755819_595795993_0cdd48b42b56921c,330433248_599185012_33a07a4a6639125b,heads,disk,0.5052631578947369,48.0
321595649,335935569,321595649,335935569,321595649_581630750_6e40ee1d8dc8901f,335935569_610375044_5d613ea04982b720,heads,superpoint,0.5,43.0
326931773,330433229,326931773,330433229,326931773_592202880_e43c0758df4627f7,330433229_599184736_17a30965a375876c,heads,superpoint,0.5,43.0
327367332,327367333,327367332,327367333,327367332_593070683_c873ec5156621cdf,327367333_593070719_8fcae9648159197e,heads,superpoint,0.5,43.0
327367314,327367321,327367314,327367321,327367314_593070223_47434719720767da,327367321_593070335_070a04d07fc552de,heads,superpoint,0.5,43.0
327367311,327367321,327367311,327367321,327367311_593070070_9051d1786b5df25c,327367321_593070342_a139febffbd4c667,heads,superpoint,0.5,43.0
327367318,327367321,327367318,327367321,327367318_593070266_13b6035d7351d17a,327367321_593070352_0c8d6b794a698332,heads,superpoint,0.5,43.0
322750911,326931787,322750911,326931787,322750911_583917922_6ebebb6b40a9e8a5,326931787_592202964_cf2b88a7d2312397,heads,aliked,0.5,47.0
326931796,335935552,326931796,335935552,326931796_592203035_6eab297a6e9c6787,335935552_610374895_130c46770821e2b5,heads,aliked,0.5,47.0
328448945,335332229,328448945,335332229,328448945_595171237_646f155b90167eab,335332229_609158352_cd81615f29017b14,heads,disk,0.49473684210526314,47.0
328755880,335935554,328755880,335935554,328755880_595797579_0b6a79b84b2bb901,335935554_610374921_b266714482687a9d,heads,disk,0.49473684210526314,47.0
333572359,337429971,333572359,337429971,333572359_605624766_b9dee1c9ab2faa74,337429971_613396256_91694d3492d471ce,heads,disk,0.49473684210526314,47.0
324994646,330477138,324994646,330477138,324994646_588343511_a94346d9f18d3cf1,330477138_599272132_6e9290257307ace9,heads,disk,0.49473684210526314,47.0
327367328,333582421,327367328,333582421,327367328_593070534_d4b44dbb0df2e979,333582421_605645736_4187d7c27cc739b0,heads,disk,0.49473684210526314,47.0
333572365,333572366,333572365,333572366,333572365_605624816_89d55f6c92c2c37b,333572366_605624831_934572f64b908f99,heads,disk,0.49473684210526314,47.0
328755880,330433230,328755880,330433230,328755880_595797579_0b6a79b84b2bb901,330433230_599184821_823019c4b02e8b87,heads,disk,0.49473684210526314,47.0
330433247,330433248,330433247,330433248,330433247_599185019_b26686b76dd1c466,330433248_599185031_2dd5ad895d798c30,heads,disk,0.49473684210526314,47.0
330433249,330477174,330433249,330477174,330433249_599185084_90f1f426882938e2,330477174_599275479_8172517169459633,front flippers,aliked,1.0,138.0
328448927,328448928,328448927,328448928,328448927_595171140_45fc29f2939fd2a8,328448928_595171137_0767911083599659,front flippers,superpoint,1.0,124.0
326931774,330477166,326931774,330477166,326931774_592202891_1ed16e554d480114,330477166_599274942_3ffede945b7f751f,front flippers,disk,1.0,131.0
330477133,333572354,330477133,333572354,330477133_599271690_89eb2db5288209c4,333572354_605624679_5b3170e70f53b523,front flippers,disk,1.0,131.0
330477133,333572354,330477133,333572354,330477133_599271552_f2dfbcc7313c3ee9,333572354_605624679_5b3170e70f53b523,front flippers,disk,0.9847328244274809,129.0
325746520,326931787,325746520,326931787,325746520_589836280_e59015d13152ead5,326931787_592202964_33f9cf3ab1d14ab8,front flippers,aliked,0.9637681159420289,133.0
328448953,330477138,328448953,330477138,328448953_595171293_7ab31c0a305d4eb0,330477138_599272245_9f08c1ccf77b99e7,front flippers,disk,0.9618320610687023,126.0
335935577,337524310,335935577,337524310,335935577_610375344_c9995abc6f97b4ec,337524310_613596059_3b6ddf41dfe525b1,front flippers,superpoint,0.9596774193548387,119.0
321595639,321595644,321595639,321595644,321595639_581630651_2e73e6b36801a4cc,321595644_581630683_cda388931d232906,front flippers,superpoint,0.9596774193548387,119.0
335332234,335935570,335332234,335935570,335332234_609158533_4531c8f56bdb0094,335935570_610375062_33ab6bf2888a6a7e,front flippers,disk,0.9465648854961832,124.0
334922598,335935577,334922598,335935577,334922598_608326312_c5180ad7aec58468,335935577_610375336_44dd1f322fdf2b7f,front flippers,disk,0.9389312977099237,123.0
322750893,333572355,322750893,333572355,322750893_583917877_5798a9d5331fa918,333572355_605624702_dfcf69378d265e00,front flippers,aliked,0.927536231884058,128.0
328755830,328755862,328755830,328755862,328755830_595796372_3abf4130520f27a0,328755862_595797525_8b488cae8b88edc2,front flippers,disk,0.9236641221374046,121.0
328448927,328448928,328448927,328448928,328448927_595171140_3c365bd8afd0a2ac,328448928_595171137_f3eb7af6d9a28c48,front flippers,superpoint,0.9193548387096774,114.0
334922598,335332229,334922598,335332229,334922598_608326312_c5180ad7aec58468,335332229_609158352_6fa0141a3fca2bd6,front flippers,aliked,0.9057971014492754,125.0
326931796,328448933,326931796,328448933,326931796_592203035_4b14109c98115d6a,328448933_595171163_64693e4ded06b816,front flippers,aliked,0.9057971014492754,125.0
328448936,328755827,328448936,328755827,328448936_595171182_2c79ba49bd0f0601,328755827_595796143_06e603fc4130cab9,front flippers,superpoint,0.9032258064516129,112.0
328755842,330461633,328755842,330461633,328755842_595797353_f20ae1a383fdb4fc,330461633_599243545_156b79e6da3ae69e,front flippers,superpoint,0.8951612903225806,111.0
324994656,328448939,324994656,328448939,324994656_588343553_b5ee98ff81b5ff05,328448939_595171201_664d7381d1b7c6be,front flippers,aliked,0.8913043478260869,123.0
335332241,337429983,335332241,337429983,335332241_609158710_97b017a1194f6273,337429983_613396544_4c7a17112a85b4f1,front flippers,aliked,0.8913043478260869,123.0
328448954,330461633,328448954,330461633,328448954_595171301_ebf9cf4d7798114a,330461633_599243545_156b79e6da3ae69e,front flippers,superpoint,0.8870967741935484,110.0
335332234,335935570,335332234,335935570,335332234_609158516_bd394cae3b212dbe,335935570_610375062_e3ff9a9594fdf7bf,front flippers,disk,0.8854961832061069,116.0
328755824,335332239,328755824,335332239,328755824_595796182_3bae1d0acef916c9,335332239_609158675_8399611177b1c5be,front flippers,disk,0.8778625954198473,115.0
335332229,335332239,335332229,335332239,335332229_609158352_6fa0141a3fca2bd6,335332239_609158674_102e74cd3a5db181,front flippers,aliked,0.8768115942028986,121.0
326931774,330477155,326931774,330477155,326931774_592202884_64dc92c10a147fab,330477155_599274154_c30eff36bb6768de,front flippers,aliked,0.8695652173913043,120.0
328755824,337524310,328755824,337524310,328755824_595796182_9e70ef2756e039e7,337524310_613596059_4e65ba1803570dc4,front flippers,superpoint,0.8629032258064516,107.0
328755842,330461633,328755842,330461633,328755842_595797356_55a746f8fba825d1,330461633_599243545_785c7288cbae3991,front flippers,superpoint,0.8629032258064516,107.0
326931774,330477166,326931774,330477166,326931774_592202884_64dc92c10a147fab,330477166_599274942_3ffede945b7f751f,front flippers,disk,0.8625954198473282,113.0
330477163,335935576,330477163,335935576,330477163_599274884_3a5ebc5faa6075d9,335935576_610375337_42390d5656cc5e47,front flippers,disk,0.8549618320610687,112.0
335935577,337524310,335935577,337524310,335935577_610375341_07ef47b50bc36396,337524310_613596059_4e65ba1803570dc4,front flippers,superpoint,0.8548387096774194,106.0
328448948,328448950,328448948,328448950,328448948_595171261_9c8860fbee80c256,328448950_595171275_7e125d0044c0737c,front flippers,superpoint,0.8548387096774194,106.0
335935569,337524309,335935569,337524309,335935569_610375052_c6ad950abe4c1a6f,337524309_613596053_8b7032e7ceeee0cc,front flippers,aliked,0.8478260869565217,117.0
326931767,328448932,326931767,328448932,326931767_592202831_a65c7f99fd377c07,328448932_595171152_b1f8fbaee1410930,front flippers,aliked,0.8478260869565217,117.0
335332229,335332239,335332229,335332239,335332229_609158358_19708f40134a3048,335332239_609158674_102e74cd3a5db181,front flippers,disk,0.8473282442748091,111.0
326931774,330477155,326931774,330477155,326931774_592202891_1ed16e554d480114,330477155_599274154_c30eff36bb6768de,front flippers,aliked,0.8405797101449275,116.0
326931767,328448932,326931767,328448932,326931767_592202831_416e1d1ee00094b4,328448932_595171152_10f35aec05a97665,front flippers,disk,0.8396946564885496,110.0
335332235,335332236,335332235,335332236,335332235_609158541_57ba3d47d291ab0b,335332236_609158631_394684a10a2019e8,front flippers,superpoint,0.8387096774193549,104.0
328755832,330433224,328755832,330433224,328755832_595796485_85eb4f496293e098,330433224_599184621_8c344ec81b76ee85,front flippers,aliked,0.8333333333333334,115.0
335332239,335935577,335332239,335935577,335332239_609158675_8399611177b1c5be,335935577_610375344_c9995abc6f97b4ec,front flippers,disk,0.8320610687022901,109.0
330477172,335332229,330477172,335332229,330477172_599275201_3de1ba8045392a2c,335332229_609158352_0a49daae21f25deb,front flippers,disk,0.8320610687022901,109.0
328448936,337429977,328448936,337429977,328448936_595171182_2c79ba49bd0f0601,337429977_613396121_5b0418f19552da98,front flippers,superpoint,0.8306451612903226,103.0
328448953,330477138,328448953,330477138,328448953_595171300_8d6961631977c6a1,330477138_599272245_9f08c1ccf77b99e7,front flippers,superpoint,0.8306451612903226,103.0
328755824,337524310,328755824,337524310,328755824_595796182_3bae1d0acef916c9,337524310_613596059_3b6ddf41dfe525b1,front flippers,superpoint,0.8306451612903226,103.0
322750925,335332234,322750925,335332234,322750925_583917954_1e7e4dee14fae36a,335332234_609158513_99b11b4ed94c2266,front flippers,disk,0.8244274809160306,108.0
321595639,334475550,321595639,334475550,321595639_581630651_a06ced66864c42bd,334475550_607416625_25ed0ab4bf3e5fb6,front flippers,superpoint,0.8145161290322581,101.0
328755824,335332229,328755824,335332229,328755824_595796182_9e70ef2756e039e7,335332229_609158358_94e5e197c793af0f,front flippers,aliked,0.8115942028985508,112.0
335332235,335332236,335332235,335332236,335332235_609158541_57ba3d47d291ab0b,335332236_609158645_c1e3648aaad3e162,front flippers,aliked,0.8115942028985508,112.0
330477172,334922598,330477172,334922598,330477172_599275201_1d3a6b0ebf45c19e,334922598_608326312_c5180ad7aec58468,front flippers,disk,0.8015267175572519,105.0
330477158,335935570,330477158,335935570,330477158_599275705_9f125483dbf4e3f9,335935570_610375073_1adcb2a1ae0cc4a8,front flippers,disk,0.8015267175572519,105.0
324994660,330477174,324994660,330477174,324994660_588343573_d1240b2542937fa7,330477174_599275479_333676c53fed5026,front flippers,disk,0.8015267175572519,105.0
322750925,335935570,322750925,335935570,322750925_583917954_1e7e4dee14fae36a,335935570_610375062_e3ff9a9594fdf7bf,front flippers,disk,0.7938931297709924,104.0
335935569,337524309,335935569,337524309,335935569_610375052_a3cf6603a06761ac,337524309_613596051_cf29cd4f4d854a07,front flippers,disk,0.7938931297709924,104.0
328755830,328755862,328755830,328755862,328755830_595796372_3abf4130520f27a0,328755862_595797530_dc977c1e8c816a33,front flippers,disk,0.7938931297709924,104.0
337429973,337429974,337429973,337429974,337429973_613396055_2d655b65e620f05b,337429974_613396064_ec7301fcba820392,front flippers,superpoint,0.7903225806451613,98.0
335332229,337524310,335332229,337524310,335332229_609158358_94e5e197c793af0f,337524310_613596059_4e65ba1803570dc4,front flippers,aliked,0.7898550724637681,109.0
330477158,335332234,330477158,335332234,330477158_599275705_9f125483dbf4e3f9,335332234_609158533_4531c8f56bdb0094,front flippers,disk,0.7862595419847328,103.0
330477140,330477174,330477140,330477174,330477140_599272654_84f658475235279e,330477174_599275479_333676c53fed5026,front flippers,disk,0.7862595419847328,103.0
330477138,330477174,330477138,330477174,330477138_599272245_9f08c1ccf77b99e7,330477174_599275451_5a0f5d3bff249c9b,front flippers,disk,0.7862595419847328,103.0
333572360,335935579,333572360,335935579,333572360_605624784_6a6b149b6234c29e,335935579_610375350_0417aed91ae7fe13,front flippers,aliked,0.782608695652174,108.0
335332240,335935552,335332240,335935552,335332240_609158701_689180c64d0709f2,335935552_610374895_628bc5d0d0c8c199,front flippers,superpoint,0.782258064516129,97.0
333572360,335935579,333572360,335935579,333572360_605624787_2a172151d29d2956,335935579_610375350_0417aed91ae7fe13,front flippers,aliked,0.7753623188405797,107.0
335332239,335935577,335332239,335935577,335332239_609158675_8399611177b1c5be,335935577_610375336_44dd1f322fdf2b7f,front flippers,disk,0.7709923664122137,101.0
335332231,335935561,335332231,335935561,335332231_609158415_6133f6455b31c13c,335935561_610374930_281882cbb2579ca9,front flippers,disk,0.7709923664122137,101.0
328755832,330433224,328755832,330433224,328755832_595796485_85eb4f496293e098,330433224_599184628_2deaf27cbde3db1e,front flippers,aliked,0.7681159420289855,106.0
328448936,328755827,328448936,328755827,328448936_595171182_2c79ba49bd0f0601,328755827_595796038_f97919dbe42b28f6,front flippers,superpoint,0.7661290322580645,95.0
328755818,330430787,328755818,330430787,328755818_595795671_5dff6235e9f5f312,330430787_599181165_7671e9f177ea9d3f,front flippers,superpoint,0.7661290322580645,95.0
324994641,333572360,324994641,333572360,324994641_588343471_350951f2271fecfc,333572360_605624784_6a6b149b6234c29e,front flippers,disk,0.7633587786259542,100.0
330477158,335935570,330477158,335935570,330477158_599275705_9f125483dbf4e3f9,335935570_610375062_33ab6bf2888a6a7e,front flippers,disk,0.7633587786259542,100.0
330477163,335935576,330477163,335935576,330477163_599274959_dbc2d269bd51e07a,335935576_610375337_42390d5656cc5e47,front flippers,disk,0.7557251908396947,99.0
335332229,335935577,335332229,335935577,335332229_609158358_94e5e197c793af0f,335935577_610375344_146dc63bd8feda05,front flippers,disk,0.7557251908396947,99.0
326931781,334922597,326931781,334922597,326931781_592202976_09349d501d08fba7,334922597_608326301_ed85c6d927e4536f,front flippers,aliked,0.7536231884057971,104.0
334922597,335935580,334922597,335935580,334922597_608326300_df3ed61cb9eedd93,335935580_610375376_b6c307a598a3dd89,front flippers,superpoint,0.75,93.0
326931780,330477172,326931780,330477172,326931780_592202923_d2004b887ff3e3b1,330477172_599275201_3de1ba8045392a2c,front flippers,disk,0.7480916030534351,98.0
326931780,334922598,326931780,334922598,326931780_592202927_94a695f7a9a91bd2,334922598_608326312_c5180ad7aec58468,front flippers,disk,0.7480916030534351,98.0
326931767,335935568,326931767,335935568,326931767_592202831_a65c7f99fd377c07,335935568_610375045_2266790553fe275b,front flippers,disk,0.7480916030534351,98.0
328755824,335935577,328755824,335935577,328755824_595796182_9e70ef2756e039e7,335935577_610375341_07ef47b50bc36396,front flippers,disk,0.7480916030534351,98.0
326931780,335332229,326931780,335332229,326931780_592202927_8230e00303a16027,335332229_609158358_94e5e197c793af0f,front flippers,disk,0.7480916030534351,98.0
335332240,335935552,335332240,335935552,335332240_609158693_335ee0c983c686a6,335935552_610374895_628bc5d0d0c8c199,front flippers,superpoint,0.7419354838709677,92.0
328755845,335332234,328755845,335332234,328755845_595797394_5b3f018a00b51890,335332234_609158497_46daed5d407c53ae,front flippers,disk,0.7404580152671756,97.0
321595649,337524309,321595649,337524309,321595649_581630750_c09c37493453613f,337524309_613596051_841951e39017b44d,front flippers,aliked,0.7391304347826086,102.0
335332229,337524310,335332229,337524310,335332229_609158352_0a49daae21f25deb,337524310_613596059_4e65ba1803570dc4,front flippers,aliked,0.7391304347826086,102.0
334922598,337524310,334922598,337524310,334922598_608326312_c5180ad7aec58468,337524310_613596059_3b6ddf41dfe525b1,front flippers,superpoint,0.7338709677419355,91.0
330433249,330477140,330433249,330477140,330433249_599185084_b2fa480aaf128e30,330477140_599272654_84f658475235279e,front flippers,disk,0.732824427480916,96.0
328755827,337429977,328755827,337429977,328755827_595796143_06e603fc4130cab9,337429977_613396121_5b0418f19552da98,front flippers,superpoint,0.7258064516129032,90.0
334922598,335332239,334922598,335332239,334922598_608326312_c5180ad7aec58468,335332239_609158674_102e74cd3a5db181,front flippers,disk,0.7251908396946565,95.0
326931769,326931796,326931769,326931796,326931769_592202851_a2f12675b25661a9,326931796_592203035_4b14109c98115d6a,front flippers,disk,0.7251908396946565,95.0
324994660,330477140,324994660,330477140,324994660_588343573_d1240b2542937fa7,330477140_599272654_84f658475235279e,front flippers,disk,0.7251908396946565,95.0
324994641,333572360,324994641,333572360,324994641_588343471_350951f2271fecfc,333572360_605624787_2a172151d29d2956,front flippers,disk,0.7251908396946565,95.0
328448961,337524309,328448961,337524309,328448961_595171355_6ece224ad1ddbd5d,337524309_613596046_bf12aefbb40a64aa,front flippers,superpoint,0.717741935483871,89.0
334922597,335935580,334922597,335935580,334922597_608326301_4210ccb167777fbd,335935580_610375376_b6c307a598a3dd89,front flippers,superpoint,0.717741935483871,89.0
330477172,335935577,330477172,335935577,330477172_599275201_1d3a6b0ebf45c19e,335935577_610375336_44dd1f322fdf2b7f,front flippers,disk,0.7175572519083969,94.0
333572353,335935566,333572353,335935566,333572353_605624659_7ae2eabebaa1653f,335935566_610375023_5107596e9031c606,front flippers,disk,0.7175572519083969,94.0
330433224,333572362,330433224,333572362,330433224_599184621_8c344ec81b76ee85,333572362_605624804_2b667e737afee344,front flippers,aliked,0.717391304347826,99.0
324994656,328448939,324994656,328448939,324994656_588343553_024ca5e540441bf5,328448939_595171201_e9194cb507a00b57,front flippers,aliked,0.717391304347826,99.0
328448932,335935568,328448932,335935568,328448932_595171152_10f35aec05a97665,335935568_610375045_589a4ce43fed8271,front flippers,aliked,0.7101449275362319,98.0
324994641,335935579,324994641,335935579,324994641_588343471_350951f2271fecfc,335935579_610375350_0417aed91ae7fe13,front flippers,disk,0.7099236641221374,93.0
322750925,335935570,322750925,335935570,322750925_583917954_1e7e4dee14fae36a,335935570_610375073_b27126a7948ccea0,front flippers,disk,0.7099236641221374,93.0
328448946,328755818,328448946,328755818,328448946_595171248_adcba3d468510f8f,328755818_595795426_5dca906c45ff02c5,front flippers,superpoint,0.7096774193548387,88.0
335332239,337524310,335332239,337524310,335332239_609158675_8399611177b1c5be,337524310_613596059_3b6ddf41dfe525b1,front flippers,superpoint,0.7096774193548387,88.0
322750925,335332234,322750925,335332234,322750925_583917954_1e7e4dee14fae36a,335332234_609158516_bd394cae3b212dbe,front flippers,disk,0.7022900763358778,92.0
325746531,330463434,325746531,330463434,325746531_589836637_0566fbc7e6456497,330463434_599247489_e13af1728c9d4819,front flippers,disk,0.7022900763358778,92.0
326931780,330477172,326931780,330477172,326931780_592202925_5db9420c2ff48faa,330477172_599275201_3de1ba8045392a2c,front flippers,disk,0.7022900763358778,92.0
330477155,330477166,330477155,330477166,330477155_599274154_c30eff36bb6768de,330477166_599274942_3ffede945b7f751f,front flippers,disk,0.7022900763358778,92.0
328755868,330477138,328755868,330477138,328755868_595797552_c6d6524911565666,330477138_599272132_5f6b71335d0c8396,front flippers,disk,0.7022900763358778,92.0
326931781,334922597,326931781,334922597,326931781_592202976_8d133f2ba15c7e73,334922597_608326301_4210ccb167777fbd,front flippers,disk,0.7022900763358778,92.0
328755824,335332229,328755824,335332229,328755824_595796182_9e70ef2756e039e7,335332229_609158352_0a49daae21f25deb,front flippers,disk,0.7022900763358778,92.0
335935575,337524315,335935575,337524315,335935575_610375234_73c5cb5350b81874,337524315_613596101_f2adb45875f7f349,front flippers,superpoint,0.7016129032258065,87.0
335332228,335935566,335332228,335935566,335332228_609158341_c983ea727b7910a6,335935566_610375023_b4f6d0729b499612,front flippers,aliked,0.6956521739130435,96.0
330477172,335935577,330477172,335935577,330477172_599275417_9eb320b24b81ac79,335935577_610375336_44dd1f322fdf2b7f,front flippers,disk,0.6946564885496184,91.0
328755845,335332234,328755845,335332234,328755845_595797394_5b3f018a00b51890,335332234_609158513_53ab6ad72bef5798,front flippers,disk,0.6946564885496184,91.0
325746501,335935550,325746501,335935550,325746501_589826917_62576119c33c6aba,335935550_610374878_6dfdfc7a8d5cfd88,front flippers,disk,0.6946564885496184,91.0
326931797,328755826,326931797,328755826,326931797_592203048_98e0a6c21b95d2f6,328755826_595796300_41062d5c388fe2bd,front flippers,superpoint,0.6935483870967742,86.0
328448961,337524309,328448961,337524309,328448961_595171355_6ece224ad1ddbd5d,337524309_613596043_6603e89ce6c1d1f7,front flippers,superpoint,0.6935483870967742,86.0
330477140,330477174,330477140,330477174,330477140_599272654_1babf7daa3a42beb,330477174_599275479_8172517169459633,front flippers,disk,0.6870229007633588,90.0
328448953,330477174,328448953,330477174,328448953_595171293_7ab31c0a305d4eb0,330477174_599275451_5a0f5d3bff249c9b,front flippers,disk,0.6870229007633588,90.0
326931780,335332229,326931780,335332229,326931780_592202923_d2004b887ff3e3b1,335332229_609158358_94e5e197c793af0f,front flippers,disk,0.6870229007633588,90.0
335935549,337429963,335935549,337429963,335935549_610374858_660488fd5e9c3aa6,337429963_613395825_c6f3416dcb645bf3,front flippers,disk,0.6870229007633588,90.0
328448954,328755842,328448954,328755842,328448954_595171301_ebf9cf4d7798114a,328755842_595797353_f20ae1a383fdb4fc,front flippers,superpoint,0.6854838709677419,85.0
328755824,335935577,328755824,335935577,328755824_595796182_9e70ef2756e039e7,335935577_610375344_146dc63bd8feda05,front flippers,aliked,0.6811594202898551,94.0
328448952,330429795,328448952,330429795,328448952_595171282_7863b183135825f6,330429795_599178634_95f5129a862b8d82,front flippers,aliked,0.6811594202898551,94.0
330433221,337524304,330433221,337524304,330433221_599184589_68ccc7428efcc7a7,337524304_613595944_f03bf3985c3c679d,front flippers,disk,0.6793893129770993,89.0
326931760,333572354,326931760,333572354,326931760_592202806_444ce920aa1863c4,333572354_605624678_a4dd56010ffc5c6d,front flippers,disk,0.6793893129770993,89.0
321595651,337429969,321595651,337429969,321595651_581630741_b5af89b1a5a17d4b,337429969_613395886_ee54f7b0b9a57aaa,front flippers,disk,0.6793893129770993,89.0
328755845,335935570,328755845,335935570,328755845_595797394_6b837beb85e3d9d8,335935570_610375071_0d9d18400b5b8e0d,front flippers,disk,0.6793893129770993,89.0
326931760,333572354,326931760,333572354,326931760_592202806_444ce920aa1863c4,333572354_605624679_a4e972a4508607b8,front flippers,disk,0.6793893129770993,89.0
326931767,330477142,326931767,330477142,326931767_592202831_416e1d1ee00094b4,330477142_599272500_b4a5fe5e9b47223b,front flippers,disk,0.6793893129770993,89.0
325746501,335935550,325746501,335935550,325746501_589826917_62576119c33c6aba,335935550_610374862_4f199b1be42cafd4,front flippers,disk,0.6793893129770993,89.0
335332239,337524310,335332239,337524310,335332239_609158675_c94990c586311241,337524310_613596065_86e30c818f6c88ae,front flippers,disk,0.6793893129770993,89.0
